# OpenSignals Text File Format
# {"192.168.1.100:8888": {"sensor": ["RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT", "RIOT"], "device name": "192.168.1.100:8888", "column": ["nSeq", "DI", "ACCx", "ACCy", "ACCz", "GYRx", "GYRy", "GYRz", "MAGx", "MAGy", "MAGz", "TEMP", "SWITCH1", "SWITCH2", "ANALOG1", "ANALOG2", "QUAT1", "QUAT2", "QUAT3", "QUAT4", "YAW", "PITCH", "ROLL", "HEADING"], "sync interval": 2, "time": "11:18:0.92", "comments": "", "device connection": "192.168.1.100:8888", "channels": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": "riot", "device": "riot", "position": 0, "sampling rate": 100, "label": ["ACCx", "ACCy", "ACCz", "GYRx", "GYRy", "GYRz", "MAGx", "MAGy", "MAGz", "TEMP", "SWITCH1", "SWITCH2", "ANALOG1", "ANALOG2", "QUAT1", "QUAT2", "QUAT3", "QUAT4", "YAW", "PITCH", "ROLL", "HEADING"], "resolution": [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], "date": "2019-9-4", "special": [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}}
# EndOfHeader
0.0	0.0	-0.076416015625	0.0126953125	0.9697265625	0.0013427734375	-0.00128173828125	0.00311279296875	-0.3896484375	0.966186523438	0.00482177734375	40.0	0.0	0.0	3.0	0.0	0.577671349049	0.0347131192684	0.00806649494916	-0.815697133541	-109.347198486	3.78142118454	1.54692149162	-111.853141785	
1.0	0.0	-0.071533203125	0.014892578125	0.970947265625	0.00140380859375	-0.0009765625	0.0030517578125	-0.3896484375	0.966186523438	0.00482177734375	40.0	0.0	0.0	0.0	0.0	0.577674865723	0.0347156114876	0.00806576386094	-0.815694570541	-109.346694946	3.7815990448	1.54717195034	-111.853118896	
2.0	0.0	-0.078125	0.0126953125	0.96875	0.0015869140625	-0.0010986328125	0.003173828125	-0.3896484375	0.966186523438	0.00482177734375	40.0	0.0	0.0	0.0	0.0	0.57768124342	0.0347429402173	0.00808783434331	-0.815688669682	-109.345657349	3.78560638428	1.54695570469	-111.852958679	
3.0	0.0	-0.07421875	0.013916015625	0.970703125	0.0013427734375	-0.00128173828125	0.00311279296875	-0.3896484375	0.966186523438	0.00482177734375	40.0	0.0	0.0	0.0	0.0	0.577686607838	0.0347422212362	0.00809479504824	-0.815684914589	-109.344924927	3.78599047661	1.54628133774	-111.852981567	
4.0	0.0	-0.074462890625	0.013427734375	0.968505859375	0.00146484375	-0.00140380859375	0.0032958984375	-0.389892578125	0.968139648438	0.00164794921875	39.9375	0.0	0.0	0.0	0.0	0.577699542046	0.0347408726811	0.00809789728373	-0.815675735474	-109.34311676	3.78604507446	1.54596149921	-111.816368103	
5.0	0.0	-0.140625	-0.014892578125	1.1337890625	-0.00115966796875	-0.00225830078125	0.0030517578125	-0.389892578125	0.968139648438	0.00164794921875	39.9375	0.0	0.0	0.0	0.0	0.577699542046	0.0347669050097	0.00843865983188	-0.815670251846	-109.343414307	3.81107020378	1.51581895351	-111.816711426	
6.0	0.0	-0.10888671875	0.000244140625	1.12841796875	-0.00054931640625	0.0015869140625	0.00262451171875	-0.389892578125	0.968139648438	0.00164794921875	40.0	0.0	0.0	0.0	0.0	0.577686905861	0.0348655059934	0.00870962813497	-0.815672695637	-109.345024109	3.83828210831	1.49697053432	-111.816429138	
7.0	0.0	-0.063720703125	0.015380859375	0.8671875	-0.00140380859375	0.00372314453125	0.003662109375	-0.389892578125	0.968139648438	0.00164794921875	40.0	0.0	0.0	0.0	0.0	0.577716588974	0.0349699892104	0.00890731811523	-0.815645515919	-109.340538025	3.86110711098	1.48556888103	-111.815979004	
8.0	0.0	-0.08544921875	0.001708984375	1.00048828125	-6.103515625e-05	0.00079345703125	0.0030517578125	-0.389892578125	0.968139648438	0.00164794921875	40.125	0.0	0.0	0.0	0.0	0.577719926834	0.0350053347647	0.00909368507564	-0.815639436245	-109.340126038	3.87676334381	1.47050273418	-111.816040039	
9.0	0.0	-0.077880859375	0.024169921875	0.957763671875	0.001220703125	-0.0018310546875	0.0032958984375	-0.389892578125	0.968139648438	0.00164794921875	39.875	0.0	0.0	0.0	0.0	0.577734291553	0.0350368767977	0.00904554594308	-0.81562846899	-109.337837219	3.87649488449	1.47717392445	-111.815719604	
10.0	0.0	-0.086181640625	0.009033203125	0.94287109375	0.00115966796875	6.103515625e-05	0.00299072265625	-0.388793945313	0.965087890625	0.00079345703125	39.875	0.0	0.0	0.0	0.0	0.577733755112	0.0351287983358	0.00915188528597	-0.815623700619	-109.337501526	3.89214277267	1.47334206104	-111.819374084	
11.0	0.0	-0.061279296875	0.001953125	1.03491210938	0.00048828125	-0.00244140625	0.00323486328125	-0.388793945313	0.965087890625	0.00079345703125	40.0	0.0	0.0	0.0	0.0	0.577747702599	0.0349419526756	0.00914969854057	-0.815621852875	-109.336715698	3.87450122833	1.46117591858	-111.820777893	
